Development Status (short),Installed Capacity (MWelec),No. of Turbines,Development Status,Country,X-coordinate,Y-coordinate,year
Operational,2.6,3,Operational,England,223500,117500,2002
Operational,5,n/a,Operational,England,441094,361390,2015
Operational,5,n/a,Operational,England,460418,421013,2015
Operational,6,3,Operational,Scotland,275500,646500,2005
Operational,10.2,3,Operational,England,389065,422650,2007
Operational,8.2,n/a,Operational,England,375171,312179,2015
Operational,27.6,12,Operational,Scotland,345050,653150,2004
Operational,2.4,3,Operational,England,225180,115445,2004
Operational,5,n/a,Operational,England,377293,86144,2015
Operational,7.5,3,Operational,England,524667,421763,2012
Operational,13.8,6,Operational,Northern Ireland,65774,566796,2005
Operational,2.3,n/a,Operational,England,593289,219984,2015
Operational,5,n/a,Operational,England,526700,285350,2015
Operational,5,n/a,Operational,England,463908,336973,2015
Operational,31.2,24,Operational,Scotland,329600,647500,2000
Operational,69,23,Operational,Scotland,242150,603950,2005
Operational,57.5,25,Operational,Scotland,370540,786500,2003
Operational,4.7,2,Operational,Wales,272659,210474,2010
Operational,9,6,Operational,Northern Ireland,50592,547973,2003
Operational,1.2,n/a,Operational,England,413372,185464,2015
Operational,16,8,Operational,England,357298,463963,2002
Operational,11.7,8,Operational,Wales,284700,361300,2003
Operational,28.6,22,Operational,Scotland,383719,667227,2005
Operational,1.6,n/a,Operational,England,422048,253020,2013
Operational,5.7,n/a,Operational,Wales,350177,190450,2015
Operational,43,20,Operational,Scotland,242550,852250,2005
Operational,32.2,14,Operational,Scotland,285000,750000,2004
Operational,2.7,n/a,Operational,England,446458,309845,2015
Operational,27,18,Operational,Scotland,296850,707550,2004
Operational,10.5,6,Operational,Northern Ireland,38467,541020,2004
Operational,30,5,Operational,Scotland,433500,846500,2015
Operational,5,n/a,Operational,Wales,328970,344020,2015
Operational,9.6,3,Operational,Scotland,363363,828345,2011
Operational,90,25,Operational,England,321476,399706,2002
Operational,8.8,11,Operational,England,303000,527000,1997
Operational,1.1,n/a,Operational,England,514678,127626,2015
Operational,2.4,3,Operational,Scotland,382080,663751,2009
Operational,20,8,Operational,Scotland,283124,902064,2009
Operational,25,10,Operational,Wales,295886,191521,2006
Operational,5.3,n/a,Operational,England,564888,223424,2014
Operational,28,14,Operational,Northern Ireland,29021,542409,2004
Operational,30,12,Operational,Scotland,261117,642821,2010
Operational,9.2,4,Operational,Northern Ireland,118000,577300,2005
Operational,6.9,5,Operational,Northern Ireland,118000,577300,2006
Operational,2.8,n/a,Operational,Wales,258062,301195,2015
Operational,3,n/a,Operational,England,419088,438904,2011
Operational,16,8,Operational,Northern Ireland,31711,543769,2005
Operational,5,n/a,Operational,England,346695,430917,2015
Operational,1.5,2,Operational,Scotland,310010,685787,2009
Operational,2,1,Operational,England,461695,378487,2007
Operational,6.6,22,Operational,England,220040,85965,NA
Operational,70,35,Operational,Scotland,284500,909500,2003
Operational,9.4,11,Operational,Wales,298897,185178,2006
Operational,17.5,7,Operational,Wales,296500,190800,2006
Operational,2,2,Operational,Scotland,376449,831808,2005
Operational,630,175,Operational,England,642078,197218,2005
Operational,18,9,Operational,England,281500,120500,2006
Operational,270,75,Operational,England,567020,368144,2007
Operational,9.6,24,Operational,England,390207,428154,1991
Operational,12,6,Operational,England,405590,554583,2006
Operational,19.5,n/a,Operational,England,500422,268346,2014
Operational,2.4,3,Operational,Scotland,396508,835110,2007
Operational,16,8,Operational,England,390207,428154,2009
Operational,5,NA,Operational,England,586831,194705,2014
Operational,2.9,n/a,Operational,England,359015,432981,2015
Operational,2.7,3,Operational,Scotland,362283,1023560,2001
Operational,5,n/a,Operational,England,378096,285524,2015
Operational,2.5,1,Operational,Scotland,376449,831808,NA
Operational,4.6,2,Operational,Northern Ireland,130743,561194,2009
Operational,24.6,12,Operational,England,507865,443185,2006
Operational,4.7,2,Operational,Scotland,256500,646500,1999
Operational,48.3,21,Operational,Scotland,194500,700500,2011
Operational,5,n/a,Operational,England,375173,404114,2015
Operational,59.8,26,Operational,England,598310,122060,2002
Operational,14.4,7,Operational,Scotland,319575,752228,2012
Operational,6.9,3,Operational,England,365450,186055,2008
Operational,2.6,NA,Operational,Wales,318499,199490,2014
Operational,5,2,Operational,Scotland,377377,671362,2012
Operational,8,4,Operational,England,449430,409145,2008
Operational,402,67,Operational,England,575000,361000,2009
Operational,258,32,Operational,England,315815,398892,2013
Operational,5,10,Operational,Northern Ireland,134974,546006,1993
Operational,28,14,Operational,Scotland,224000,655000,2004
Operational,38,19,Operational,Scotland,348050,642050,2004
Operational,2.6,3,Operational,Scotland,351086,825261,2008
Operational,210,35,Operational,England,571600,358680,2009
Operational,90,30,Operational,England,314978,455827,2002
Operational,6.2,n/a,Operational,England,415144,330728,2015
Operational,5,n/a,Operational,Wales,313916,170097,2015
Operational,5,n/a,Operational,England,464198,359310,2015
Operational,1.5,NA,Operational,England,448140,325845,2014
Operational,124,54,Operational,Scotland,289500,653500,2002
Operational,6.2,3,Operational,England,302500,533500,2009
Operational,35,n/a,Operational,England,535817,177991,NA
Operational,5,n/a,Operational,England,522972,201255,2015
Operational,1,n/a,Operational,England,471028,258480,NA
Operational,12,4,Operational,Scotland,284064,683742,2011
Operational,16.8,28,Operational,Wales,293000,295000,1993
Operational,3.4,6,Operational,Wales,287000,308000,1996
Operational,5.6,14,Operational,Wales,244000,389000,1992
Operational,5,n/a,Operational,England,338818,431362,2015
Operational,5,n/a,Operational,Wales,312836,167102,2013
Operational,12,4,Operational,England,562450,175735,2007
Operational,18.4,8,Operational,Scotland,332961,698416,2010
Operational,2.2,n/a,Operational,England,405774,369100,2015
Operational,9.6,12,Operational,Scotland,311440,713477,2005
Operational,12,6,Operational,England,358500,486900,2008
Operational,4.6,n/a,Operational,England,361833,184427,2015
Operational,33.3,35,Operational,Scotland,203500,687400,2001
Operational,5,n/a,Operational,England,362767,314537,2015
Operational,5,n/a,Operational,England,485891,342307,2015
Operational,4,n/a,Operational,Wales,301218,181507,2015
Operational,138,60,Operational,Scotland,367000,667500,2007
Operational,18,n/a,Operational,England,417600,95536,2015
Operational,5,NA,Operational,England,411771,127679,2014
Operational,22.5,9,Operational,Scotland,268000,690500,2008
Operational,3,NA,Operational,Wales,284103,180025,2014
Operational,27.6,12,Operational,Scotland,303306,847855,2013
Operational,2.5,n/a,Operational,England,464153,405024,NA
Operational,1.6,n/a,Operational,England,371832,409339,NA
Operational,15,9,Operational,Scotland,217950,714520,2002
Operational,2.3,6,Operational,England,331300,553400,1998
Operational,5.2,4,Operational,England,436000,536300,2005
Operational,5,n/a,Operational,England,452973,373493,2015
Operational,43.7,16,Operational,Scotland,173950,636900,2005
Operational,13.8,6,Operational,Northern Ireland,78733,536671,2006
Operational,1.4,n/a,Operational,Wales,312306,196957,2011
Operational,5.4,9,Operational,England,299700,530500,1995
Operational,2.7,3,Operational,Scotland,362283,1023560,NA
Operational,5,n/a,Operational,Scotland,227518,643857,2015
Operational,18,6,Operational,Scotland,230678,869136,2011
Operational,2.6,n/a,Operational,England,466439,366123,2015
Operational,2.4,3,Operational,England,415700,541000,1999
Operational,5,n/a,Operational,England,385331,154796,2015
Operational,42,21,Operational,Scotland,320000,860000,2002
Operational,7.2,9,Operational,England,477964,252105,2011
Operational,23.8,7,Operational,Scotland,220442,804419,2014
Operational,5,n/a,Operational,England,496365,476952,2014
Operational,1.5,1,Operational,Scotland,328104,697428,2011
Operational,5,n/a,Operational,England,312488,120781,2015
Operational,1.1,n/a,Operational,England,339586,328910,2010
Operational,5,n/a,Operational,England,377846,144006,2014
Operational,31,9,Operational,England,334466,568940,2013
Operational,3,n/a,Operational,England,535666,193784,2014
Operational,5,n/a,Operational,England,575536,142994,2015
Operational,41.4,18,Operational,Scotland,134353,850769,2002
Operational,22.8,13,Operational,Northern Ireland,4942,519598,2001
Operational,8.3,3,Operational,Scotland,299342,652838,2014
Operational,32,16,Operational,Wales,287500,199500,2002
Operational,9,7,Operational,England,538800,421200,1998
Operational,12.1,n/a,Operational,England,388332,105051,2014
Operational,2.8,n/a,Operational,England,437859,317762,2014
Operational,322,140,Operational,Scotland,256800,645435,2002
Operational,3,n/a,Operational,England,434525,317774,2015
Operational,10,n/a,Operational,England,587958,166869,2014
Operational,5,n/a,Operational,England,511000,436000,2015
Operational,12.3,6,Operational,Scotland,300605,653760,2005
Operational,2.8,2,Operational,England,420800,550300,2002
Operational,2,1,Operational,England,543872,299171,2007
Operational,9,6,Operational,Northern Ireland,31856,531807,2005
Operational,5,n/a,Operational,England,488765,253909,2015
Operational,5,n/a,Operational,England,354281,249138,2015
Operational,2.3,1,Operational,England,655480,293595,2001
Operational,12.5,5,Operational,England,470868,278823,2010
Operational,15,6,Operational,Scotland,225679,810840,2009
Operational,8.2,4,Operational,England,436900,548200,2007
Operational,4.6,2,Operational,Scotland,388080,856083,2009
Operational,18.4,8,Operational,Scotland,316592,853931,2013
Operational,15,6,Operational,Northern Ireland,75726,528798,2005
Operational,5.3,n/a,Operational,Wales,191197,200960,2012
Operational,3,n/a,Operational,England,208657,66512,2014
Operational,3.8,n/a,Operational,England,453745,367983,2015
Operational,6.4,n/a,Operational,England,410840,333181,2015
Operational,2.3,1,Operational,Scotland,361206,863606,2008
Operational,14.3,11,Operational,Scotland,265553,633692,2006
Operational,5,n/a,Operational,England,440365,260913,2015
Operational,5.9,n/a,Operational,Northern Ireland,112523,572478,2014
Operational,1.6,NA,Operational,Scotland,222790,811296,2014
Operational,5,n/a,Operational,England,623981,305949,2014
Operational,4.3,5,Operational,Scotland,338644,1023698,2008
Operational,34.5,15,Operational,Wales,267000,210000,2005
Operational,5,n/a,Operational,England,354130,276090,2015
Operational,13.8,6,Operational,Scotland,135500,938700,2002
Operational,2.4,n/a,Operational,England,372234,97408,2013
Operational,2.4,3,Operational,Scotland,363483,859316,2012
Operational,15,6,Operational,Scotland,279021,635662,2006
Operational,1.5,1,Operational,Scotland,310145,685510,2009
Operational,1,1,Operational,Northern Ireland,101186,551482,2009
Operational,17.5,7,Operational,England,598482,198640,2011
Operational,10,4,Operational,England,333356,395230,2005
Operational,2.4,3,Operational,Scotland,398494,844840,2009
Operational,8,4,Operational,England,455816,289705,2009
Operational,13.2,20,Operational,Scotland,265320,609703,1996
Operational,5,n/a,Operational,England,360917,102647,2015
Operational,3,1,Operational,Scotland,446287,1145628,2011
Operational,30,12,Operational,England,512263,458139,2006
Operational,5,n/a,Operational,England,371098,198169,2015
Operational,6.9,3,Operational,Scotland,322212,692370,2011
Operational,28,14,Operational,Scotland,260869,640428,2009
Operational,5,n/a,Operational,England,373303,119285,2015
Operational,4.5,n/a,Operational,Wales,287800,339800,NA
Operational,5,n/a,Operational,England,629164,327731,2015
Operational,13.8,6,Operational,England,580919,335229,2010
Operational,6.2,3,Operational,Scotland,329950,950650,2004
Operational,9,n/a,Operational,England,432245,408040,NA
Operational,48.3,24,Operational,Scotland,336736,951086,2001
Operational,25,n/a,Operational,Northern Ireland,116129,576128,2015
Operational,5.2,5,Operational,Northern Ireland,80176,575395,2004
Operational,30,12,Operational,Northern Ireland,69602,524593,2005
Operational,5.5,n/a,Operational,England,332877,144342,2015
Operational,12,6,Operational,Scotland,253158,656019,2008
Operational,4,2,Operational,England,343216,445233,2009
Operational,2,1,Operational,Scotland,335252,993820,2004
Operational,1.6,1,Operational,England,445759,304887,2014
Operational,5,n/a,Operational,Wales,309161,206091,2015
Operational,24.6,12,Operational,Wales,299943,302442,2007
Operational,2.2,n/a,Operational,England,375183,202249,2015
Operational,7.3,11,Operational,Northern Ireland,65919,512041,1997
Operational,37,18,Operational,Scotland,348000,831000,2009
Operational,5,n/a,Operational,England,426142,523694,2015
Operational,1.5,1,Operational,Scotland,328104,697699,2011
Operational,4,n/a,Operational,Scotland,340703,725248,2015
Operational,13,15,Operational,Scotland,315500,935500,2001
Operational,5,n/a,Operational,England,433439,512522,2015
Operational,4,2,Operational,England,392176,311645,2009
Operational,3.8,NA,Operational,England,409137,97413,2014
Operational,25,10,Operational,Scotland,375955,771728,2011
Operational,66,22,Operational,Scotland,275440,629090,2010
Operational,16.4,8,Operational,England,544232,387271,2011
Operational,4,2,Operational,England,528300,309000,2008
Operational,7.5,3,Operational,Scotland,268888,651781,2010
Operational,6.8,3,Operational,Scotland,376574,783246,2010
Operational,1.7,n/a,Operational,England,363561,180524,2015
Operational,3.8,NA,Operational,Scotland,350267,824528,2014
Operational,12,6,Operational,England,432599,520053,2011
Operational,5,n/a,Operational,England,490501,101487,2015
Operational,2,n/a,Operational,England,298374,90778,2014
Operational,25,11,Operational,Scotland,223370,595995,2011
Operational,5.7,n/a,Operational,England,548777,180312,2012
Operational,4.6,n/a,Operational,England,491853,266543,2015
Operational,1.2,n/a,Operational,Scotland,350467,824466,2015
Operational,17.5,7,Operational,Scotland,387283,785873,2003
Operational,1.2,n/a,Operational,England,446492,374323,2015
Operational,18.5,9,Operational,Scotland,329103,950291,2011
Operational,1.2,n/a,Operational,Wales,303123,344332,2014
